"Class","Compound","gene","change_freq","change_int","Cell_line"
"Demythylase","2-PCPA (hydrochloride)","Rpap3",0.07652079326949,0.03262277753821,"MCF7"
"Demythylase","2-PCPA (hydrochloride)","Sec16a",0.32925431884738,0.000907278506030007,"MCF7"
"Demythylase","2-PCPA (hydrochloride)","Slc2a1",0.37107559364413,0.0159550789899301,"MCF7"
"HDAC","CAY10603","Canx",0.0991344349272301,-0.143020431004581,"MCF7"
"HDAC","CAY10603","Dnajc5",-0.108146756488423,-0.09440206377018,"MCF7"
"HDAC","CAY10603","Egfr",0.19039334602774,0.48287152059897,"MCF7"
"HDAC","CAY10603","Errfi1",0.4148167023832,-0.125235884185633,"MCF7"
"HDAC","CAY10603","Gapdh",0.2766992488008,0.319843199582,"MCF7"
"HDAC","CAY10603","Kpnb1",-0.578375702674215,-0.206032884608287,"MCF7"
"HDAC","CAY10603","Myc",-0.036742431722585,-0.114443880164813,"MCF7"
"HDAC","CAY10603","Nras",-0.347919930805595,-0.095138404954215,"MCF7"
"HDAC","CAY10603","P53",-0.108953137380222,-0.045661704611045,"MCF7"
"HDAC","CAY10603","Rab7a",-0.00901747063738101,-0.00869992232988903,"MCF7"
"HDAC","CAY10603","RhoA",0.0711216032706301,0.0407975542722301,"MCF7"
"HDAC","CAY10603","Rpap3",-0.098374222974216,-0.050528268320715,"MCF7"
"HDAC","CAY10603","Sec16a",0.45234460762862,-0.060648234309254,"MCF7"
"HDAC","CAY10603","Slc2a1",0.69842935747911,-0.052129801070342,"MCF7"
"SIRT","Splitomicin","Canx",0.0102332568946899,-0.036864741721052,"MCF7"
"SIRT","Splitomicin","Dnajc5",0.04074982609014,-0.000799389565935948,"MCF7"
"SIRT","Splitomicin","Egfr",0.0338258695158,0.13706368017988,"MCF7"
"SIRT","Splitomicin","Errfi1",0.06537213370905,-0.08702514481757,"MCF7"
"SIRT","Splitomicin","Gapdh",0.0149914410104499,0.000717686990620026,"MCF7"
"SIRT","Splitomicin","Kpnb1",-0.00308299420397196,-0.013361430441054,"MCF7"
"SIRT","Splitomicin","Myc",-0.047989509747399,-0.032446678986873,"MCF7"
"SIRT","Splitomicin","Nras",-0.191281021638825,-0.056158253303407,"MCF7"
"SIRT","Splitomicin","P53",0.10542931339392,-0.019226706762404,"MCF7"
"SIRT","Splitomicin","Rab7a",-0.00665215771370398,0.02316592696996,"MCF7"
"SIRT","Splitomicin","RhoA",-0.033329502967005,-0.00316291725705498,"MCF7"
"SIRT","Splitomicin","Rpap3",0.00494138635736996,-0.037932435399313,"MCF7"
"SIRT","Splitomicin","Sec16a",0.81168095855999,0.05122079060831,"MCF7"
"SIRT","Splitomicin","Slc2a1",0.31637847127498,0.0218385707190201,"MCF7"
"HDAC","CBHA","Canx",-0.034886197456705,-0.124070324098235,"MCF7"
"HDAC","CBHA","Dnajc5",-0.168398326571328,-0.10027034242484,"MCF7"
"HDAC","CBHA","Egfr",0.15306358176067,0.17065559023655,"MCF7"
"HDAC","CBHA","Errfi1",0.61514776816342,-0.067942033243075,"MCF7"
"HDAC","CBHA","Gapdh",0.07438354694339,0.0016001311201701,"MCF7"
"HDAC","CBHA","Kpnb1",-0.500163940724037,-0.175389547298379,"MCF7"
"HDAC","CBHA","Myc",-0.174917523885308,-0.115355243706795,"MCF7"
"HDAC","CBHA","Nras",-0.50199005567394,-0.093708031642304,"MCF7"
"HDAC","CBHA","P53",-0.213019165611148,-0.075324726362007,"MCF7"
"HDAC","CBHA","Rab7a",0.02354013277192,-0.035582911727749,"MCF7"
"HDAC","CBHA","RhoA",0.00642973391096002,-0.019059632019267,"MCF7"
"HDAC","CBHA","Rpap3",0.12751773496612,-0.014828425390881,"MCF7"
"HDAC","CBHA","Sec16a",0.43795581621241,-0.035517145463106,"MCF7"
"HDAC","CBHA","Slc2a1",0.29639024460381,-0.096421111535316,"MCF7"
"HDAC","M 344","Canx",-0.047321075976846,-0.148399848834864,"MCF7"
"HDAC","M 344","Dnajc5",-0.128438451180926,-0.124343529286804,"MCF7"
"HDAC","M 344","Egfr",0.12742461442408,-0.061421750160896,"MCF7"
"HDAC","M 344","Errfi1",0.95620296614307,-0.093014979333332,"MCF7"
"HDAC","M 344","Gapdh",0.19603923925182,0.14500640889975,"MCF7"
"HDAC","M 344","Kpnb1",-0.715421322347067,-0.239568565760697,"MCF7"
"HDAC","M 344","Myc",-0.27033509867718,-0.19626884313584,"MCF7"
"HDAC","M 344","Nras",-0.647032023545005,-0.124234512318115,"MCF7"
"HDAC","M 344","P53",-0.505805766193578,-0.156423730142141,"MCF7"
"HDAC","M 344","Rab7a",0.0093119897190399,-0.048744028686249,"MCF7"
"HDAC","M 344","RhoA",0.0372085054557401,0.00272454576271008,"MCF7"
"HDAC","M 344","Rpap3",0.18625914481813,-0.018877844487923,"MCF7"
"HDAC","M 344","Sec16a",0.18428607856578,-0.074995193150293,"MCF7"
"HDAC","M 344","Slc2a1",0.62234768895068,-0.095339390389333,"MCF7"
"HDAC","Oxamflatin","Canx",0.0971223848991101,-0.156599750401729,"MCF7"
"HDAC","Oxamflatin","Dnajc5",-0.032368202730645,-0.099660644322684,"MCF7"
"HDAC","Oxamflatin","Egfr",0.06244807063205,-0.085176530158763,"MCF7"
"HDAC","Oxamflatin","Errfi1",1.60132998741701,-0.126102597981022,"MCF7"
"HDAC","Oxamflatin","Gapdh",0.37273210712882,1.12752646589492,"MCF7"
"HDAC","Oxamflatin","Kpnb1",-0.717789490702287,-0.247472287981677,"MCF7"
"HDAC","Oxamflatin","Myc",-0.519211234436351,-0.290962810124296,"MCF7"
"HDAC","Oxamflatin","Nras",-0.552237027386132,-0.112364862902452,"MCF7"
"HDAC","Oxamflatin","P53",-0.634801693139613,-0.130992811957779,"MCF7"
"HDAC","Oxamflatin","Rab7a",0.02461546524048,-0.047074984890478,"MCF7"
"HDAC","Oxamflatin","RhoA",0.00342241575591995,-0.012990448803574,"MCF7"
"HDAC","Oxamflatin","Rpap3",0.57585654642278,0.01359804638343,"MCF7"
"HDAC","Oxamflatin","Sec16a",0.36775850171489,-0.051075827554374,"MCF7"
"HDAC","Oxamflatin","Slc2a1",0.98197132284604,-0.050719723476516,"MCF7"
"SIRT","Salermide","Canx",0.0182083477924599,-0.015319710502373,"MCF7"
"SIRT","Salermide","Dnajc5",-0.107118159520725,-0.020616663484316,"MCF7"
"SIRT","Salermide","Egfr",0.100027112622,0.32305183963889,"MCF7"
"SIRT","Salermide","Errfi1",-0.203120085831831,-0.07411763116518,"MCF7"
"SIRT","Salermide","Gapdh",-0.020911320511165,-0.023679292620906,"MCF7"
"SIRT","Salermide","Kpnb1",0.17713298765517,0.0502439960810099,"MCF7"
"SIRT","Salermide","Myc",-0.0451849034241421,0.00276135907467001,"MCF7"
"SIRT","Salermide","Nras",-0.076184612903102,-0.025599369508213,"MCF7"
"SIRT","Salermide","P53",0.14439426896881,0.03960860439408,"MCF7"
"SIRT","Salermide","Rab7a",0.00894944363744998,0.0334645746559099,"MCF7"
"SIRT","Salermide","RhoA",-0.05501295197713,-0.019266049988053,"MCF7"
"SIRT","Salermide","Rpap3",-0.135772056192842,0.0035777979643199,"MCF7"
"SIRT","Salermide","Sec16a",0.63148840716935,0.0611582309487999,"MCF7"
"SIRT","Salermide","Slc2a1",0.16735092864125,-0.065151086346452,"MCF7"
"ATM","Mirin","Canx",-0.0434238230923,-0.033682486755544,"MCF7"
"ATM","Mirin","Dnajc5",0.01887046342232,0.04002653925065,"MCF7"
"ATM","Mirin","Egfr",0.0580153382333699,0.26662715808162,"MCF7"
"ATM","Mirin","Errfi1",-0.107504384353444,0.0113391797485001,"MCF7"
"ATM","Mirin","Gapdh",0.0606797720079,0.02252829224838,"MCF7"
"ATM","Mirin","Kpnb1",0.13234125795184,0.03781013375143,"MCF7"
"ATM","Mirin","Myc",-0.07663908890081,-0.047726455883463,"MCF7"
"ATM","Mirin","Nras",0.02228615240336,-0.03056935984255,"MCF7"
"ATM","Mirin","P53",0.2929010226764,-0.011081201306854,"MCF7"
"ATM","Mirin","Rab7a",-0.024323591639917,0.0381873614911199,"MCF7"
"ATM","Mirin","RhoA",-0.081889985350346,3.03395472400769e-05,"MCF7"
"ATM","Mirin","Rpap3",-0.207420829379363,0.00896583896314995,"MCF7"
"ATM","Mirin","Sec16a",0.51142191500461,0.05231119178731,"MCF7"
"ATM","Mirin","Slc2a1",0.25628828751177,-0.022957529690508,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Canx",-0.067781476579503,-0.024524310852215,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Dnajc5",-0.09965831659084,-0.023323826877853,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Egfr",0.0449710222069799,0.0574143900070301,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Errfi1",-0.067780860327463,0.12856578067537,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Gapdh",0.06966767331593,0.08009228951175,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Kpnb1",-0.042822750566463,-0.019976859495571,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Myc",-0.406852862882176,0.05904098939354,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Nras",-0.448400309971885,-0.081970282509086,"MCF7"
"HDAC","Pimelic Diphenylamide 106","P53",0.12281924710509,-0.00756124235359801,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Rab7a",-0.074712835143037,-0.064436454467216,"MCF7"
"HDAC","Pimelic Diphenylamide 106","RhoA",-0.090875632465599,0.0180301684223301,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Rpap3",-0.026789567476592,-0.017612625065821,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Sec16a",0.1715292376387,0.000623407308369961,"MCF7"
"HDAC","Pimelic Diphenylamide 106","Slc2a1",0.36736214651026,-0.014931650640962,"MCF7"
"HDAC","KD 5170","Canx",0.0821493220452301,-0.144415826601546,"MCF7"
"HDAC","KD 5170","Dnajc5",0.0087250530982701,-0.056675169641382,"MCF7"
"HDAC","KD 5170","Egfr",-0.034238199062602,-0.1882931563018,"MCF7"
"HDAC","KD 5170","Errfi1",2.73046025536595,0.0208809232351901,"MCF7"
"HDAC","KD 5170","Gapdh",0.19870036772629,0.27760002093649,"MCF7"
"HDAC","KD 5170","Kpnb1",-0.716392296046978,-0.190335130427513,"MCF7"
"HDAC","KD 5170","Myc",-0.453663261291996,-0.24581952974819,"MCF7"
"HDAC","KD 5170","Nras",-0.593854781757218,-0.127573793144705,"MCF7"
"HDAC","KD 5170","P53",-0.737167594310451,-0.14989428860613,"MCF7"
"HDAC","KD 5170","Rab7a",0.0120292374743001,-0.0367438489687399,"MCF7"
"HDAC","KD 5170","RhoA",-0.046008159915021,0.04663563135304,"MCF7"
"HDAC","KD 5170","Rpap3",0.53855898865167,0.0365602377907901,"MCF7"
"HDAC","KD 5170","Sec16a",0.88514717926483,0.0137648200052201,"MCF7"
"HDAC","KD 5170","Slc2a1",0.66437832755623,-0.135157770458317,"MCF7"
"HDAC","Panobinostat","Canx",0.14623153433976,-0.119572738091754,"MCF7"
"HDAC","Panobinostat","Dnajc5",0.09329842398404,-0.00863229756051098,"MCF7"
"HDAC","Panobinostat","Egfr",-0.010679006995208,-0.258469186313261,"MCF7"
"HDAC","Panobinostat","Errfi1",3.42219321244479,0.08457241746863,"MCF7"
"HDAC","Panobinostat","Gapdh",0.28848337859106,0.5856816109256,"MCF7"
"HDAC","Panobinostat","Kpnb1",-0.752949086717687,-0.217091861879164,"MCF7"
"HDAC","Panobinostat","Myc",-0.569927169029399,-0.237282443196638,"MCF7"
"HDAC","Panobinostat","Nras",-0.668738644355694,-0.109193468878279,"MCF7"
"HDAC","Panobinostat","P53",-0.70811602316525,-0.196390133453291,"MCF7"
"HDAC","Panobinostat","Rab7a",0.0153515247726099,-0.054140833410435,"MCF7"
"HDAC","Panobinostat","RhoA",0.0135957792207799,0.0296460444241,"MCF7"
"HDAC","Panobinostat","Rpap3",1.0534338129987,0.12421799512476,"MCF7"
"HDAC","Panobinostat","Sec16a",1.37889648644798,0.07696302337305,"MCF7"
"HDAC","Panobinostat","Slc2a1",0.68834706086386,-0.121793186090519,"MCF7"
